"Date","Open","High","Low","Close","VWAP ‌VWAP‌ (y,y,y)","SDVWAP1+ ‌VWAP‌ (y,y,y)","SDVWAP1- ‌VWAP‌ (y,y,y)","SDVWAP2+ ‌VWAP‌ (y,y,y)","SDVWAP2- ‌VWAP‌ (y,y,y)","SDVWAP3+ ‌VWAP‌ (y,y,y)","SDVWAP3- ‌VWAP‌ (y,y,y)","Pivot ‌Pivot Points‌ (standard,n)","Resistance 1 ‌Pivot Points‌ (standard,n)","Support 1 ‌Pivot Points‌ (standard,n)","Resistance 2 ‌Pivot Points‌ (standard,n)","Support 2 ‌Pivot Points‌ (standard,n)","Resistance 3 ‌Pivot Points‌ (standard,n)","Support 3 ‌Pivot Points‌ (standard,n)","OI","Volume"
"Thu Jul 16 2026 09:34:00 GMT+0530 (India Standard Time)","102.20","102.85","97.55","98.00","109.83","114.60","105.05","119.38","100.27","124.15","95.50","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10089430.00","900900.00"
"Thu Jul 16 2026 09:35:00 GMT+0530 (India Standard Time)","97.70","98.50","95.20","97.90","109.39","114.62","104.17","119.84","98.94","125.07","93.72","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10180235.00","658060.00"
"Thu Jul 16 2026 09:36:00 GMT+0530 (India Standard Time)","97.70","98.60","92.60","93.65","108.72","114.66","102.78","120.60","96.83","126.54","90.89","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10213840.00","938405.00"
"Thu Jul 16 2026 09:37:00 GMT+0530 (India Standard Time)","93.60","99.65","93.60","97.50","108.28","114.52","102.04","120.76","95.80","127.01","89.56","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10165935.00","767065.00"
"Thu Jul 16 2026 09:38:00 GMT+0530 (India Standard Time)","97.40","98.45","94.35","95.20","108.04","114.45","101.63","120.86","95.22","127.27","88.81","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10328175.00","418600.00"
"Thu Jul 16 2026 09:39:00 GMT+0530 (India Standard Time)","95.20","97.65","95.05","97.15","107.91","114.40","101.42","120.89","94.93","127.38","88.43","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10383295.00","256555.00"
"Thu Jul 16 2026 09:40:00 GMT+0530 (India Standard Time)","97.15","98.30","96.00","98.30","107.75","114.31","101.18","120.88","94.61","127.45","88.05","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10427300.00","337870.00"
"Thu Jul 16 2026 09:41:00 GMT+0530 (India Standard Time)","98.30","100.95","96.80","98.40","107.50","114.14","100.87","120.78","94.23","127.42","87.59","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10495680.00","602160.00"
"Thu Jul 16 2026 09:42:00 GMT+0530 (India Standard Time)","98.40","105.45","98.40","103.45","107.27","113.85","100.70","120.42","94.13","126.99","87.56","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10634780.00","1075555.00"
"Thu Jul 16 2026 09:43:00 GMT+0530 (India Standard Time)","103.45","106.90","101.20","105.25","107.19","113.67","100.70","120.16","94.21","126.65","87.72","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10763675.00","756730.00"
"Thu Jul 16 2026 09:44:00 GMT+0530 (India Standard Time)","104.80","106.70","103.30","105.85","107.15","113.58","100.72","120.02","94.28","126.45","87.85","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10742225.00","455975.00"
"Thu Jul 16 2026 09:45:00 GMT+0530 (India Standard Time)","105.85","107.00","103.25","104.75","107.10","113.47","100.73","119.84","94.37","126.20","88.00","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10690095.00","578240.00"
"Thu Jul 16 2026 09:46:00 GMT+0530 (India Standard Time)","104.45","106.70","103.90","106.60","107.08","113.41","100.76","119.74","94.43","126.06","88.10","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10751325.00","344565.00"
"Thu Jul 16 2026 09:47:00 GMT+0530 (India Standard Time)","106.60","109.50","102.85","102.85","107.03","113.29","100.78","119.55","94.52","125.80","88.26","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10654215.00","643305.00"
"Thu Jul 16 2026 09:48:00 GMT+0530 (India Standard Time)","102.70","103.75","99.55","100.80","106.91","113.15","100.67","119.39","94.42","125.64","88.18","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10597795.00","593125.00"
"Thu Jul 16 2026 09:49:00 GMT+0530 (India Standard Time)","100.80","101.25","96.90","97.95","106.77","113.05","100.48","119.33","94.20","125.61","87.92","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10603775.00","480610.00"
"Thu Jul 16 2026 09:50:00 GMT+0530 (India Standard Time)","97.95","99.60","96.80","99.30","106.67","112.98","100.36","119.28","94.06","125.59","87.75","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10707450.00","324285.00"
"Thu Jul 16 2026 09:51:00 GMT+0530 (India Standard Time)","99.30","99.60","94.50","95.50","106.46","112.86","100.06","119.27","93.65","125.67","87.25","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10771215.00","585065.00"
"Thu Jul 16 2026 09:52:00 GMT+0530 (India Standard Time)","95.50","96.95","95.15","95.75","106.32","112.80","99.85","119.27","93.37","125.74","86.90","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10667605.00","377715.00"
"Thu Jul 16 2026 09:53:00 GMT+0530 (India Standard Time)","95.75","97.60","95.40","96.90","106.25","112.75","99.75","119.26","93.24","125.76","86.74","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10576150.00","212225.00"
"Thu Jul 16 2026 09:54:00 GMT+0530 (India Standard Time)","96.90","101.20","96.00","100.20","106.18","112.68","99.67","119.19","93.16","125.70","86.65","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10623405.00","310375.00"
"Thu Jul 16 2026 09:55:00 GMT+0530 (India Standard Time)","100.20","104.75","99.90","103.60","106.10","112.56","99.64","119.02","93.19","125.48","86.73","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10676900.00","646750.00"
"Thu Jul 16 2026 09:56:00 GMT+0530 (India Standard Time)","103.60","105.85","101.85","104.75","106.07","112.48","99.66","118.89","93.25","125.30","86.84","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10678265.00","502450.00"
"Thu Jul 16 2026 09:57:00 GMT+0530 (India Standard Time)","104.75","105.20","102.80","104.10","106.05","112.44","99.67","118.82","93.28","125.21","86.90","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10663185.00","256685.00"
"Thu Jul 16 2026 09:58:00 GMT+0530 (India Standard Time)","104.10","106.45","104.10","104.55","106.04","112.39","99.69","118.74","93.34","125.09","86.99","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10642385.00","350805.00"
"Thu Jul 16 2026 09:59:00 GMT+0530 (India Standard Time)","104.55","106.20","100.95","100.95","105.99","112.31","99.68","118.63","93.36","124.95","87.04","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10568675.00","434265.00"
"Thu Jul 16 2026 10:00:00 GMT+0530 (India Standard Time)","100.95","101.20","98.30","99.85","105.90","112.22","99.59","118.54","93.27","124.85","86.96","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10389990.00","457860.00"
"Thu Jul 16 2026 10:01:00 GMT+0530 (India Standard Time)","99.85","102.65","99.30","102.25","105.86","112.17","99.56","118.47","93.26","124.77","86.96","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10423335.00","289575.00"
"Thu Jul 16 2026 10:02:00 GMT+0530 (India Standard Time)","102.50","104.25","101.65","101.85","105.83","112.11","99.55","118.39","93.27","124.67","86.99","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10480275.00","306215.00"
"Thu Jul 16 2026 10:03:00 GMT+0530 (India Standard Time)","101.85","101.95","98.10","99.20","105.78","112.05","99.50","118.33","93.22","124.61","86.94","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10518690.00","311870.00"
"Thu Jul 16 2026 10:04:00 GMT+0530 (India Standard Time)","99.20","101.55","99.10","99.80","105.75","112.02","99.47","118.29","93.20","124.57","86.92","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10537865.00","176410.00"
"Thu Jul 16 2026 10:05:00 GMT+0530 (India Standard Time)","99.80","99.90","96.45","97.45","105.68","111.97","99.39","118.26","93.10","124.54","86.81","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10573615.00","284765.00"
"Thu Jul 16 2026 10:06:00 GMT+0530 (India Standard Time)","97.25","98.40","95.65","96.80","105.63","111.93","99.32","118.24","93.01","124.54","86.71","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10581220.00","204685.00"
"Thu Jul 16 2026 10:07:00 GMT+0530 (India Standard Time)","97.00","98.00","94.80","96.00","105.53","111.88","99.19","118.22","92.85","124.56","86.51","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10597015.00","331955.00"
"Thu Jul 16 2026 10:08:00 GMT+0530 (India Standard Time)","96.20","98.30","95.80","97.55","105.48","111.84","99.12","118.19","92.77","124.55","86.41","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10670010.00","213980.00"
"Thu Jul 16 2026 10:09:00 GMT+0530 (India Standard Time)","97.30","98.70","96.25","96.90","105.40","111.78","99.03","118.16","92.65","124.53","86.28","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10702510.00","323505.00"
"Thu Jul 16 2026 10:10:00 GMT+0530 (India Standard Time)","96.90","98.65","94.45","96.45","105.33","111.73","98.92","118.13","92.52","124.53","86.12","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10715380.00","305955.00"
"Thu Jul 16 2026 10:11:00 GMT+0530 (India Standard Time)","96.45","97.50","95.80","97.00","105.29","111.71","98.88","118.12","92.47","124.53","86.06","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10755550.00","125060.00"
"Thu Jul 16 2026 10:12:00 GMT+0530 (India Standard Time)","97.00","97.00","94.25","95.00","105.24","111.67","98.80","118.11","92.36","124.55","85.93","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10749700.00","203190.00"
"Thu Jul 16 2026 10:13:00 GMT+0530 (India Standard Time)","95.00","98.35","95.00","97.40","105.19","111.64","98.75","118.09","92.30","124.54","85.85","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10780640.00","180895.00"
"Thu Jul 16 2026 10:14:00 GMT+0530 (India Standard Time)","97.40","99.30","97.40","98.60","105.14","111.59","98.69","118.04","92.24","124.49","85.79","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10746580.00","280345.00"
"Thu Jul 16 2026 10:15:00 GMT+0530 (India Standard Time)","98.60","100.75","97.00","100.75","105.09","111.53","98.65","117.98","92.21","124.42","85.76","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10749570.00","308750.00"
"Thu Jul 16 2026 10:16:00 GMT+0530 (India Standard Time)","100.75","101.20","99.00","100.10","105.06","111.49","98.62","117.92","92.19","124.36","85.76","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10732800.00","255385.00"
"Thu Jul 16 2026 10:17:00 GMT+0530 (India Standard Time)","100.10","101.70","99.00","99.10","105.02","111.44","98.59","117.86","92.17","124.29","85.74","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10780575.00","283790.00"
"Thu Jul 16 2026 10:18:00 GMT+0530 (India Standard Time)","99.10","99.85","98.20","99.45","104.98","111.40","98.56","117.82","92.14","124.24","85.72","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10855000.00","217945.00"
"Thu Jul 16 2026 10:19:00 GMT+0530 (India Standard Time)","98.85","99.80","98.05","98.25","104.96","111.38","98.54","117.80","92.12","124.22","85.70","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10834655.00","115050.00"
"Thu Jul 16 2026 10:20:00 GMT+0530 (India Standard Time)","98.25","99.40","96.40","97.55","104.93","111.35","98.50","117.78","92.08","124.20","85.66","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10848175.00","167570.00"
"Thu Jul 16 2026 10:21:00 GMT+0530 (India Standard Time)","97.55","99.00","97.00","98.55","104.91","111.34","98.49","117.76","92.06","124.19","85.64","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10826010.00","97305.00"
"Thu Jul 16 2026 10:22:00 GMT+0530 (India Standard Time)","98.55","99.70","97.50","98.55","104.89","111.31","98.46","117.74","92.04","124.16","85.61","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10823930.00","144430.00"
"Thu Jul 16 2026 10:23:00 GMT+0530 (India Standard Time)","98.55","99.25","96.80","97.70","104.86","111.29","98.44","117.72","92.01","124.14","85.59","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10835890.00","115765.00"
"Thu Jul 16 2026 10:24:00 GMT+0530 (India Standard Time)","97.75","99.45","97.30","99.35","104.85","111.27","98.42","117.70","92.00","124.12","85.57","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10846095.00","100100.00"
"Thu Jul 16 2026 10:25:00 GMT+0530 (India Standard Time)","99.35","99.35","97.00","97.50","104.82","111.25","98.39","117.67","91.96","124.10","85.54","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10853440.00","153920.00"
"Thu Jul 16 2026 10:26:00 GMT+0530 (India Standard Time)","97.50","97.95","94.80","95.60","104.75","111.20","98.31","117.65","91.86","124.10","85.41","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10842130.00","283075.00"
"Thu Jul 16 2026 10:27:00 GMT+0530 (India Standard Time)","95.60","95.60","91.50","94.00","104.48","111.08","97.89","117.67","91.30","124.26","84.71","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10861955.00","943735.00"
"Thu Jul 16 2026 10:28:00 GMT+0530 (India Standard Time)","94.00","96.70","93.35","96.30","104.40","111.02","97.78","117.64","91.16","124.26","84.54","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","11011520.00","359255.00"
"Thu Jul 16 2026 10:29:00 GMT+0530 (India Standard Time)","96.30","98.50","95.95","96.60","104.34","110.97","97.72","117.59","91.09","124.22","84.47","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10999170.00","301210.00"
"Thu Jul 16 2026 10:30:00 GMT+0530 (India Standard Time)","96.60","97.75","95.70","96.70","104.31","110.94","97.68","117.57","91.05","124.20","84.42","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10977915.00","194480.00"
"Thu Jul 16 2026 10:31:00 GMT+0530 (India Standard Time)","96.70","97.75","95.70","97.20","104.29","110.92","97.65","117.55","91.02","124.18","84.39","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10963095.00","107315.00"
"Thu Jul 16 2026 10:32:00 GMT+0530 (India Standard Time)","97.20","97.75","96.45","97.10","104.27","110.91","97.64","117.54","91.01","124.17","84.37","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10962250.00","70850.00"
"Thu Jul 16 2026 10:33:00 GMT+0530 (India Standard Time)","97.10","97.90","95.85","96.40","104.25","110.89","97.62","117.53","90.98","124.16","84.35","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10941710.00","102115.00"
"Thu Jul 16 2026 10:34:00 GMT+0530 (India Standard Time)","96.40","97.20","95.70","96.15","104.24","110.88","97.60","117.51","90.96","124.15","84.32","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10951005.00","84890.00"
"Thu Jul 16 2026 10:35:00 GMT+0530 (India Standard Time)","96.15","96.15","94.00","94.05","104.15","110.82","97.48","117.49","90.81","124.16","84.14","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10962965.00","371150.00"
"Thu Jul 16 2026 10:36:00 GMT+0530 (India Standard Time)","93.85","97.60","93.85","97.05","104.12","110.80","97.44","117.47","90.77","124.15","84.09","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10907195.00","149890.00"
"Thu Jul 16 2026 10:37:00 GMT+0530 (India Standard Time)","97.15","97.35","95.10","95.25","104.09","110.77","97.41","117.45","90.73","124.14","84.05","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10906545.00","138320.00"
"Thu Jul 16 2026 10:38:00 GMT+0530 (India Standard Time)","95.30","96.20","94.45","95.00","104.07","110.75","97.38","117.44","90.69","124.13","84.00","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10918050.00","117195.00"
"Thu Jul 16 2026 10:39:00 GMT+0530 (India Standard Time)","95.00","95.70","94.50","95.15","104.05","110.74","97.35","117.44","90.66","124.13","83.96","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10926370.00","86970.00"
"Thu Jul 16 2026 10:40:00 GMT+0530 (India Standard Time)","95.30","97.30","94.75","96.55","104.02","110.72","97.32","117.42","90.62","124.11","83.92","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10949575.00","153335.00"
"Thu Jul 16 2026 10:41:00 GMT+0530 (India Standard Time)","96.55","99.10","96.55","98.95","103.97","110.66","97.28","117.36","90.59","124.05","83.89","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10893155.00","323960.00"
"Thu Jul 16 2026 10:42:00 GMT+0530 (India Standard Time)","98.95","99.90","97.85","98.65","103.92","110.60","97.24","117.28","90.56","123.96","83.88","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10934300.00","398710.00"
"Thu Jul 16 2026 10:43:00 GMT+0530 (India Standard Time)","98.65","99.90","97.70","99.85","103.89","110.56","97.22","117.23","90.55","123.90","83.89","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10958480.00","254345.00"
"Thu Jul 16 2026 10:44:00 GMT+0530 (India Standard Time)","99.85","101.15","99.15","101.15","103.87","110.52","97.22","117.17","90.56","123.83","83.91","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10961665.00","285480.00"
"Thu Jul 16 2026 10:45:00 GMT+0530 (India Standard Time)","101.15","103.80","101.10","101.85","103.85","110.46","97.24","117.07","90.63","123.68","84.01","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10923770.00","557310.00"
"Thu Jul 16 2026 10:46:00 GMT+0530 (India Standard Time)","101.85","105.90","101.70","105.65","103.85","110.43","97.28","117.01","90.70","123.58","84.13","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10935990.00","466375.00"
"Thu Jul 16 2026 10:47:00 GMT+0530 (India Standard Time)","105.55","108.45","105.00","107.90","103.91","110.44","97.38","116.98","90.85","123.51","84.32","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10795135.00","771225.00"
"Thu Jul 16 2026 10:48:00 GMT+0530 (India Standard Time)","107.90","111.20","107.60","110.55","104.02","110.54","97.50","117.06","90.98","123.58","84.46","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10555285.00","840125.00"
"Thu Jul 16 2026 10:49:00 GMT+0530 (India Standard Time)","110.60","111.35","108.40","110.00","104.09","110.60","97.57","117.11","91.06","123.62","84.55","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10381345.00","497900.00"
